village_id,village,district,block,state,is_core_sample,latitude,longitude,distance_to_border_km,village_source,district_verified,ndbi_before,ndbi_after,ndbi_before_image_count,ndbi_after_image_count,lights_before,lights_after,lights_before_image_count,lights_after_image_count
289,Furek,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9140344,93.3859036,51.29755488692778,control (non-VVP),True,,,,,,,,
290,Boa,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9822237,93.5256281,51.41769598892298,control (non-VVP),True,,,,,,,,
291,Radang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9076277,93.3755482,51.62967909729711,control (non-VVP),True,,,,,,,,
292,Renchiporing II,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9814404,93.5279667,51.63208706982133,control (non-VVP),True,,,,,,,,
293,Pinging,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8985446,93.3430694,51.65362519753305,control (non-VVP),True,,,,,,,,
294,Sangkun,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9292256,93.435367,51.67625052516377,control (non-VVP),True,,,,,,,,
295,马拉,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8886329,93.2980263,51.730112062193975,control (non-VVP),True,,,,,,,,
296,Harrang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9315942,93.4420695,51.73684197650472,control (non-VVP),True,,,,,,,,
297,Rambo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8974975,93.3425604,51.75432543150933,control (non-VVP),True,,,,,,,,
298,Nyobia,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8863971,93.2907263,51.82534328694944,control (non-VVP),True,,,,,,,,
299,Yerik,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0082819,93.5670426,51.91370975696549,control (non-VVP),True,,,,,,,,
300,Deyang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8852661,93.2892168,51.918818102400536,control (non-VVP),True,,,,,,,,
301,Konkup,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0111367,93.5726645,52.07382983199752,control (non-VVP),True,,,,,,,,
302,Johak,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8807287,93.2817346,52.26416943840109,control (non-VVP),True,,,,,,,,
303,Renchiporing,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9775535,93.5336956,52.33240726701578,control (non-VVP),True,,,,,,,,
304,Sullung Tapin,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8941928,93.3556556,52.46918182773761,control (non-VVP),True,,,,,,,,
305,Yapak 2,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.900174,93.3802795,52.57939658080241,control (non-VVP),True,,,,,,,,
306,Tapone,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.905549,93.4006325,52.71832601927556,control (non-VVP),True,,,,,,,,
307,Sangsar,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9123798,93.4211037,52.79653862997746,control (non-VVP),True,,,,,,,,
308,Jiri,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9024698,93.394667,52.82745650715455,control (non-VVP),True,,,,,,,,
309,Kokpunayer,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8696105,93.2638666,53.08799162248989,control (non-VVP),True,,,,,,,,
310,Rate,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9025231,93.4035863,53.14458978728701,control (non-VVP),True,,,,,,,,
311,Molo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9634667,93.5271662,53.19157551628955,control (non-VVP),True,,,,,,,,
312,Rite,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9046219,93.4117605,53.23291678834946,control (non-VVP),True,,,,,,,,
313,Najibibuk,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8683639,93.2642347,53.23312823698754,control (non-VVP),True,,,,,,,,
314,Yarpu,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9101363,93.4264549,53.24615143731343,control (non-VVP),True,,,,,,,,
315,Manghe 1,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8964882,93.3905192,53.31540581754054,control (non-VVP),True,,,,,,,,
316,Tabumna,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8598023,93.2528662,53.61887036190232,control (non-VVP),True,,,,,,,,
317,Taram,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9628134,93.5366038,53.822544337034905,control (non-VVP),True,,,,,,,,
318,Yarpu,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.894643,93.4225849,54.691646183946624,control (non-VVP),True,,,,,,,,
319,Langbang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9544909,93.540336,54.79577404291024,control (non-VVP),True,,,,,,,,
320,Pado,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9756026,93.5757879,55.21899864800898,control (non-VVP),True,,,,,,,,
321,Made,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9780177,93.5788669,55.22245455017162,control (non-VVP),True,,,,,,,,
322,Kele,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9032308,93.4632364,55.55313131649786,control (non-VVP),True,,,,,,,,
323,Yerba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.96349,93.5654022,55.57211119674372,control (non-VVP),True,,,,,,,,
324,Sera,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9554003,93.5546431,55.59641243681598,control (non-VVP),True,,,,,,,,
325,Byate,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8878009,93.4444302,56.287466712330165,control (non-VVP),True,,,,,,,,
326,Keya,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8850396,93.4612545,57.29613376260714,control (non-VVP),True,,,,,,,,
327,Panyi,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8742022,93.4525059,58.02039022410568,control (non-VVP),True,,,,,,,,
328,Kush Lami,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8754594,93.4559652,58.03918936077741,control (non-VVP),True,,,,,,,,
329,Pari,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8773703,93.4806463,58.94791448455408,control (non-VVP),True,,,,,,,,
330,Nibi,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8906614,93.5152047,59.340268541829865,control (non-VVP),True,,,,,,,,
331,Leba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.889732,93.5177222,59.56093842432439,control (non-VVP),True,,,,,,,,
332,Sara,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8764655,93.5162563,60.77030161863449,control (non-VVP),True,,,,,,,,
333,Hiba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8672206,93.4999319,60.869797413587015,control (non-VVP),True,,,,,,,,
334,Langria,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7303718,93.2723198,60.92056597964042,control (non-VVP),True,,,,,,,,
335,Dengba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8559794,93.479899,61.06503740556487,control (non-VVP),True,,,,,,,,
336,Payu,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7289942,93.2749594,61.227506775357774,control (non-VVP),True,,,,,,,,
337,Sangme,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8554992,93.4857201,61.3756576437797,control (non-VVP),True,,,,,,,,
338,Cheki,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8689915,93.5175395,61.56344375809714,control (non-VVP),True,,,,,,,,
339,Palang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7081538,93.27106,62.0393782602315,control (non-VVP),True,,,,,,,,
340,Phassang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7243116,93.2813307,62.04128392750685,control (non-VVP),True,,,,,,,,
341,Leel,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8437826,93.4758359,62.12362904730762,control (non-VVP),True,,,,,,,,
342,Dara,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8616633,93.5158884,62.197670092994514,control (non-VVP),True,,,,,,,,
343,Sangripo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7227416,93.282713,62.24775883531558,control (non-VVP),True,,,,,,,,
344,Sangte,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7291192,93.288153,62.38973072239573,control (non-VVP),True,,,,,,,,
345,Saleriang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7854605,93.3201249,62.67410750706665,control (non-VVP),True,,,,,,,,
346,Mujariang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7257548,93.2911669,62.8344615375254,control (non-VVP),True,,,,,,,,
347,Pinchi,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7735733,93.316873,62.87093570706181,control (non-VVP),True,,,,,,,,
348,Leya,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7282734,93.2932093,62.883494640525456,control (non-VVP),True,,,,,,,,
349,Raris,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7680851,93.3146271,62.9030359773339,control (non-VVP),True,,,,,,,,
350,Raluguha,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7354085,93.2990876,63.04097132854151,control (non-VVP),True,,,,,,,,
351,Jugriang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7707148,93.3182278,63.12039254672239,control (non-VVP),True,,,,,,,,
352,Leel Camp,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8432284,93.497014,63.12461198557517,control (non-VVP),True,,,,,,,,
353,Yaki,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.836181,93.4940102,63.6968154239411,control (non-VVP),True,,,,,,,,
354,Rayer Sollung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7426766,93.3108399,63.738385833589504,control (non-VVP),True,,,,,,,,
355,恰吐姆,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8448117,93.5145294,63.791627724426974,control (non-VVP),True,,,,,,,,
356,Pinchi Sollung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7385004,93.3140943,64.23711008771745,control (non-VVP),True,,,,,,,,
357,Tumlang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8281634,93.4904133,64.34731111703483,control (non-VVP),True,,,,,,,,
358,Tagum,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8357436,93.5079409,64.38038151579731,control (non-VVP),True,,,,,,,,
359,Sulo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7369819,93.3154143,64.43109999772348,control (non-VVP),True,,,,,,,,
360,Diba Koyar,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7381059,93.3187116,64.67380951385692,control (non-VVP),True,,,,,,,,
361,6 Mile Camp,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8329405,93.5083348,64.6788348706032,control (non-VVP),True,,,,,,,,
362,Kamayer,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7905642,93.3910095,64.68671640219328,control (non-VVP),True,,,,,,,,
363,Rowa,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8428454,93.5296997,64.72937712536886,control (non-VVP),True,,,,,,,,
364,Pagrang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8509062,93.5452982,64.742927105104,control (non-VVP),True,,,,,,,,
365,Pagga,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8504991,93.5494243,64.998668557548,control (non-VVP),True,,,,,,,,
366,Powak Korar,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8375593,93.5258798,65.05965003375064,control (non-VVP),True,,,,,,,,
367,Reyup,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8567715,93.5619177,65.07040407648839,control (non-VVP),True,,,,,,,,
368,Sango,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7353472,93.3216355,65.07341785790047,control (non-VVP),True,,,,,,,,
369,Yarte,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.831632,93.5141164,65.0806102713764,control (non-VVP),True,,,,,,,,
370,Lengro,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8547999,93.559177,65.10857548346836,control (non-VVP),True,,,,,,,,
371,Dangu,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.835467,93.5289814,65.41798058825336,control (non-VVP),True,,,,,,,,
372,Kaung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8225472,93.5040159,65.52297282954555,control (non-VVP),True,,,,,,,,
373,Nyori,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8475995,93.5552271,65.58383487315307,control (non-VVP),True,,,,,,,,
374,Kaglang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8501585,93.5616729,65.68491145650103,control (non-VVP),True,,,,,,,,
375,Tachak,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.841908,93.5484681,65.77616403291061,control (non-VVP),True,,,,,,,,
376,Regba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8236364,93.5159119,65.9622888806895,control (non-VVP),True,,,,,,,,
377,Miba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.824202,93.5173691,65.97430745239905,control (non-VVP),True,,,,,,,,
378,Byasi,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8372182,93.5436135,65.98056026668415,control (non-VVP),True,,,,,,,,
379,Neokhilanghi,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7213159,93.3285769,66.39994813659872,control (non-VVP),True,,,,,,,,
380,Kamrung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8336301,93.5467063,66.48718923074118,control (non-VVP),True,,,,,,,,
381,Dilanggang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7796166,93.41419,66.55722703905451,control (non-VVP),True,,,,,,,,
382,Lower Happa,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.825885,93.5332832,66.57242928486403,control (non-VVP),True,,,,,,,,
383,Paching,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8225097,93.5290614,66.70007702078077,control (non-VVP),True,,,,,,,,
384,Yorung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7375945,93.3427203,66.87759880254396,control (non-VVP),True,,,,,,,,
385,Longlefoth,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.776484,93.4150439,66.919867194645,control (non-VVP),True,,,,,,,,
386,Lumte,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7863252,93.446526,66.92655554983172,control (non-VVP),True,,,,,,,,
387,Gufa,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7347708,93.344262,67.15233570438872,control (non-VVP),True,,,,,,,,
388,Chebang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7364834,93.3455625,67.18916900531578,control (non-VVP),True,,,,,,,,
389,Taris,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7358412,93.3487724,67.51203104036905,control (non-VVP),True,,,,,,,,
390,Rangdo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7820948,93.4575729,67.77367269908065,control (non-VVP),True,,,,,,,,
391,Ralung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7371862,93.353664,67.89499230367123,control (non-VVP),True,,,,,,,,
392,Gangnee,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7541489,93.3737844,68.19499146307581,control (non-VVP),True,,,,,,,,
393,Pinchi Solung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7375854,93.3603528,68.48797795765051,control (non-VVP),True,,,,,,,,
394,Kampu,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7422153,93.363991,68.60926594531249,control (non-VVP),True,,,,,,,,
395,Dolo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7568896,93.4009912,68.61464734272681,control (non-VVP),True,,,,,,,,
396,Hiya,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7752174,93.4614457,68.63852328877431,control (non-VVP),True,,,,,,,,
397,Guha,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7590364,93.4164824,68.83813211753635,control (non-VVP),True,,,,,,,,
398,Nyapin,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7515445,93.3946648,69.01868062831686,control (non-VVP),True,,,,,,,,
399,Delung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7778716,93.4788091,69.02604048139617,control (non-VVP),True,,,,,,,,
400,Sona,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.810017,93.5520226,69.05857769482293,control (non-VVP),True,,,,,,,,
401,Tumrung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8072923,93.5473433,69.0934873091725,control (non-VVP),True,,,,,,,,
402,Takyo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7755045,93.474237,69.09350681294279,control (non-VVP),True,,,,,,,,
403,买翁里,Lower Dibang,Unknown,Arunachal Pradesh,True,28.2822374,96.0953096,26.10559542079225,control (non-VVP),True,,,,,,,,
404,Runli,Lower Dibang,Unknown,Arunachal Pradesh,True,28.2991992,96.0743049,26.77128336291975,control (non-VVP),True,,,,,,,,
405,阿蒙岗,Lower Dibang,Unknown,Arunachal Pradesh,True,28.2700017,96.0942481,27.053521018139232,control (non-VVP),True,,,,,,,,
406,Thangdung,Tawang,Unknown,Arunachal Pradesh,True,27.4924362,91.6448955,0.0533808783736777,control (non-VVP),False,,,,,,,,
407,Chhema,Tawang,Unknown,Arunachal Pradesh,True,27.4766454,91.6640409,0.071625472605729,control (non-VVP),False,,,,,,,,
408,Rashuthang,Tawang,Unknown,Arunachal Pradesh,True,27.1326518,91.9873523,0.2166138295754838,control (non-VVP),False,,,,,,,,
409,Khiliphu,Tawang,Unknown,Arunachal Pradesh,True,27.1933491,92.0177941,0.3877265848876541,control (non-VVP),False,,,,,,,,
410,Melongkhar,Tawang,Unknown,Arunachal Pradesh,True,27.4716594,91.6684389,0.4763049501340737,control (non-VVP),False,,,,,,,,
411,Tshothang,Tawang,Unknown,Arunachal Pradesh,True,27.1330028,91.9950426,0.5438198735177904,control (non-VVP),False,,,,,,,,
412,Manam,Tawang,Unknown,Arunachal Pradesh,True,27.4881511,91.6402804,0.6116409477067213,control (non-VVP),False,,,,,,,,
413,Yerphel,Tawang,Unknown,Arunachal Pradesh,True,27.4708286,91.6567729,0.9108160565722287,control (non-VVP),False,,,,,,,,
414,Doogti,Tawang,Unknown,Arunachal Pradesh,True,27.4825186,91.6917615,1.2786216864386837,control (non-VVP),False,,,,,,,,
415,Buri,Tawang,Unknown,Arunachal Pradesh,True,27.5138525,91.6470731,1.3906022474572084,control (non-VVP),False,,,,,,,,
416,勒村,Tawang,Unknown,Arunachal Pradesh,True,27.818098,91.7506349,1.4821008294521318,control (non-VVP),False,,,,,,,,
417,Dudunghar,Tawang,Unknown,Arunachal Pradesh,True,27.5069344,91.6530079,1.5986002204117489,control (non-VVP),False,,,,,,,,
418,Serzhong,Tawang,Unknown,Arunachal Pradesh,True,27.1264072,91.9705006,1.7977341769842867,control (non-VVP),False,,,,,,,,
419,Blaiteng,Tawang,Unknown,Arunachal Pradesh,True,27.505442,91.6575862,1.9424500855525424,control (non-VVP),False,,,,,,,,
420,Gonong,Tawang,Unknown,Arunachal Pradesh,True,27.1258692,91.9685764,1.9810072565657115,control (non-VVP),False,,,,,,,,
421,Shengdang,Tawang,Unknown,Arunachal Pradesh,True,27.4844282,91.622125,2.2871454078224445,control (non-VVP),False,,,,,,,,
422,Dongmareng,Tawang,Unknown,Arunachal Pradesh,True,27.5064997,91.6610772,2.309362171583042,control (non-VVP),False,,,,,,,,
423,Dungmanma,Tawang,Unknown,Arunachal Pradesh,True,27.0965531,91.9635015,2.574826241453045,control (non-VVP),False,,,,,,,,
424,Chhemkhar,Tawang,Unknown,Arunachal Pradesh,True,27.4797134,91.6218298,2.6231126444793427,control (non-VVP),False,,,,,,,,
425,Deptsang,Tawang,Unknown,Arunachal Pradesh,True,27.0530872,91.9825709,2.697952331050776,control (non-VVP),False,,,,,,,,
426,嘎林久村,Tawang,Unknown,Arunachal Pradesh,True,27.8293568,91.7604054,2.70594048550807,control (non-VVP),False,,,,,,,,
427,Kaben,Tawang,Unknown,Arunachal Pradesh,True,27.489457,91.7279816,3.0614816229047177,control (non-VVP),False,,,,,,,,
428,汤乌村,Tawang,Unknown,Arunachal Pradesh,True,27.7949174,92.0216484,3.2189850308578447,control (non-VVP),False,,,,,,,,
429,Rolam,Tawang,Unknown,Arunachal Pradesh,True,27.4497486,91.651622,3.324777131098403,control (non-VVP),False,,,,,,,,
430,Marmey,Tawang,Unknown,Arunachal Pradesh,True,27.5382332,91.6496721,3.3771400340346336,control (non-VVP),False,,,,,,,,
431,岗萨洞村,Tawang,Unknown,Arunachal Pradesh,True,27.7632673,91.9052521,3.537393922379085,control (non-VVP),False,,,,,,,,
432,Khinyel,Tawang,Unknown,Arunachal Pradesh,True,27.4814952,91.6087837,3.6239056543532944,control (non-VVP),False,,,,,,,,
433,Hatung La,Tawang,Unknown,Arunachal Pradesh,True,27.7767145,91.7101807,3.654151925310779,control (non-VVP),False,,,,,,,,
434,肖村,Tawang,Unknown,Arunachal Pradesh,True,27.7647714,91.9106823,3.6987632389783114,control (non-VVP),False,,,,,,,,
435,Pamdung,Tawang,Unknown,Arunachal Pradesh,True,27.5346077,91.6595459,3.710239596007614,control (non-VVP),False,,,,,,,,
436,昂定村,Tawang,Unknown,Arunachal Pradesh,True,27.7867208,91.8859646,3.824266261756128,control (non-VVP),False,,,,,,,,
437,肖康桑村,Tawang,Unknown,Arunachal Pradesh,True,27.7654854,91.9187235,3.8919306347407145,control (non-VVP),False,,,,,,,,
438,Murshindama,Tawang,Unknown,Arunachal Pradesh,True,27.4900655,91.6009715,3.894216841193877,control (non-VVP),False,,,,,,,,
439,热吉干布村,Tawang,Unknown,Arunachal Pradesh,True,27.7800424,91.8914322,3.912794548679908,control (non-VVP),False,,,,,,,,
440,Maeldung,Tawang,Unknown,Arunachal Pradesh,True,27.4856619,91.602426,4.001256422730607,control (non-VVP),False,,,,,,,,
441,Bakpa,Tawang,Unknown,Arunachal Pradesh,True,27.4808559,91.6030526,4.173888954166457,control (non-VVP),False,,,,,,,,
442,Chelengdung,Tawang,Unknown,Arunachal Pradesh,True,27.5402668,91.6598059,4.193411701045378,control (non-VVP),False,,,,,,,,
443,Pajab,Tawang,Unknown,Arunachal Pradesh,True,27.4874232,91.5980381,4.309586000201642,control (non-VVP),False,,,,,,,,
444,贤村,Tawang,Unknown,Arunachal Pradesh,True,27.8436163,91.7583626,4.314555240618509,control (non-VVP),False,,,,,,,,
445,Dungjee,Tawang,Unknown,Arunachal Pradesh,True,27.4989655,92.0097869,4.338941811773184,control (non-VVP),False,,,,,,,,
446,Benig,Tawang,Unknown,Arunachal Pradesh,True,27.499111,91.7352285,4.347101955043248,control (non-VVP),False,,,,,,,,
447,User,Tawang,Unknown,Arunachal Pradesh,True,27.5441215,91.6573264,4.373110658625996,control (non-VVP),False,,,,,,,,
448,Phomang,Tawang,Unknown,Arunachal Pradesh,True,27.5125531,91.694958,4.653543128075959,control (non-VVP),False,,,,,,,,
449,Sanghar,Tawang,Unknown,Arunachal Pradesh,True,27.5320099,91.6739901,4.707234530435824,control (non-VVP),False,,,,,,,,
450,Amatulla,Tawang,Unknown,Arunachal Pradesh,True,26.9164238,92.1272069,4.741773914302493,control (non-VVP),False,,,,,,,,
451,Tsechu,Tawang,Unknown,Arunachal Pradesh,True,27.7228408,92.0148221,4.907638250176255,control (non-VVP),False,,,,,,,,
452,Dormeleng,Tawang,Unknown,Arunachal Pradesh,True,27.536051,91.6739209,4.937700113927385,control (non-VVP),False,,,,,,,,
453,Bagajang Gompa,Tawang,Unknown,Arunachal Pradesh,True,27.5002605,92.0203955,5.006595526544024,control (non-VVP),False,,,,,,,,
454,Tokshing,Tawang,Unknown,Arunachal Pradesh,True,27.4808904,91.593587,5.030162233010421,control (non-VVP),False,,,,,,,,
455,Hoongla,Tawang,Unknown,Arunachal Pradesh,True,27.5133024,91.7221181,5.290406133364242,control (non-VVP),False,,,,,,,,
456,Draktsa,Tawang,Unknown,Arunachal Pradesh,True,27.4787894,91.5913526,5.332986095070722,control (non-VVP),False,,,,,,,,
457,Yalang,Tawang,Unknown,Arunachal Pradesh,True,27.4502664,91.6143036,5.380407950722963,control (non-VVP),False,,,,,,,,
458,Jyonkhar,Tawang,Unknown,Arunachal Pradesh,True,27.4166116,91.8630804,5.394563445320295,control (non-VVP),False,,,,,,,,
459,Sazo,Tawang,Unknown,Arunachal Pradesh,True,27.5211872,91.6919115,5.532226184559705,control (non-VVP),False,,,,,,,,
460,Kharung,Tawang,Unknown,Arunachal Pradesh,True,27.5083212,91.7443344,5.5466060502072345,control (non-VVP),False,,,,,,,,
461,Phongmey,Tawang,Unknown,Arunachal Pradesh,True,27.4070065,91.7604157,5.683429080429823,control (non-VVP),False,,,,,,,,
462,Domtshang,Tawang,Unknown,Arunachal Pradesh,True,27.4997616,91.5585743,5.85846031367451,control (non-VVP),False,,,,,,,,
463,Bulaisen,Tawang,Unknown,Arunachal Pradesh,True,27.7447203,91.6940265,5.905200706775433,control (non-VVP),False,,,,,,,,
464,Zirkhim,Tawang,Unknown,Arunachal Pradesh,True,27.759106,91.6987037,5.938746380800322,control (non-VVP),False,,,,,,,,
465,Kharteng,Tawang,Unknown,Arunachal Pradesh,True,27.5322737,91.68881,6.052180976101536,control (non-VVP),False,,,,,,,,
466,次麦夺村,Tawang,Unknown,Arunachal Pradesh,True,27.8974291,92.1766052,6.115076985316885,control (non-VVP),False,,,,,,,,
467,Phanbu,Tawang,Unknown,Arunachal Pradesh,True,27.6755489,91.5190859,6.387502601574665,control (non-VVP),False,,,,,,,,
468,Omling Gumpha,Tawang,Unknown,Arunachal Pradesh,True,27.3154109,92.1483055,6.468662361044225,control (non-VVP),False,,,,,,,,
469,Malang,Tawang,Unknown,Arunachal Pradesh,True,26.9199558,91.5006852,6.629850630756158,control (non-VVP),False,,,,,,,,
470,Sayphu,Tawang,Unknown,Arunachal Pradesh,True,27.3989221,91.7976093,6.661690502240729,control (non-VVP),False,,,,,,,,
471,Taktsang,Tawang,Unknown,Arunachal Pradesh,True,27.7202129,91.7987847,6.692513866650191,control (non-VVP),False,,,,,,,,
472,Bimkhar,Tawang,Unknown,Arunachal Pradesh,True,27.5996103,91.5097951,6.712437385255616,control (non-VVP),False,,,,,,,,
473,Baghar,Tawang,Unknown,Arunachal Pradesh,True,27.5386646,91.692876,6.72820261147585,control (non-VVP),False,,,,,,,,
474,多塘村,Tawang,Unknown,Arunachal Pradesh,True,27.903248,92.1752696,6.756881920509697,control (non-VVP),False,,,,,,,,
475,Surbin,Tawang,Unknown,Arunachal Pradesh,True,27.6044729,91.6478797,6.778017993080565,control (non-VVP),False,,,,,,,,
476,Chongti,Tawang,Unknown,Arunachal Pradesh,True,26.9210081,91.5019834,6.789908746253437,control (non-VVP),False,,,,,,,,
477,聚塘贡村,Tawang,Unknown,Arunachal Pradesh,True,27.8906837,92.1452425,6.892451650990197,control (non-VVP),False,,,,,,,,
478,Lengkhar,Tawang,Unknown,Arunachal Pradesh,True,27.5034784,91.5433416,6.9051738478956,control (non-VVP),False,,,,,,,,
479,Milum,Tawang,Unknown,Arunachal Pradesh,True,26.9234976,91.5029731,7.0859287612509885,control (non-VVP),False,,,,,,,,
480,Serpang,Tawang,Unknown,Arunachal Pradesh,True,27.4822039,91.5608666,7.104440601514886,control (non-VVP),False,,,,,,,,
481,Bilam,Tawang,Unknown,Arunachal Pradesh,True,26.9275894,91.4938939,7.216276365724303,control (non-VVP),False,,,,,,,,
482,Mitshishing,Tawang,Unknown,Arunachal Pradesh,True,26.9259082,91.501286,7.271792151523161,control (non-VVP),False,,,,,,,,
483,Phugyang,Tawang,Unknown,Arunachal Pradesh,True,27.4398176,91.5994167,7.27457959877611,control (non-VVP),False,,,,,,,,
484,西登,Upper Siang,Unknown,Arunachal Pradesh,True,29.1329116,94.9651923,2.562190944518204,control (non-VVP),True,,,,,,,,
